,Sample,EarthNet Score
177,29SND_2018-09-13_2019-02-09_185_313_2745_2873_2_82_42_122.np_ens.json,0.35426061164149364
178,29SND_2018-09-13_2019-02-09_2617_2745_1465_1593_40_120_22_10_ens.json,0.2765407783125248
179,29SND_2018-09-13_2019-02-09_2745_2873_3769_3897_42_122_58_13_ens.json,0.3714455119821624
180,29SND_2018-09-13_2019-02-09_3001_3129_2361_2489_46_126_36_11_ens.json,0.38042173668545465
181,29SND_2018-09-13_2019-02-09_3129_3257_4025_4153_48_128_62_14_ens.json,0.34924600477956114
182,29SND_2018-09-13_2019-02-09_3385_3513_185_313_52_132_2_82.np_ens.json,0.339009052856685
183,29SND_2018-09-13_2019-02-09_3641_3769_3513_3641_56_136_54_13_ens.json,0.32510203973885937
184,29SND_2018-09-13_2019-02-09_3769_3897_1593_1721_58_138_24_10_ens.json,0.35811254070119874
185,29SND_2018-09-13_2019-02-09_3897_4025_4793_4921_60_140_74_15_ens.json,0.322146225961462
186,29SND_2018-09-13_2019-02-09_4793_4921_2361_2489_74_154_36_11_ens.json,0.367660319516461
187,29SND_2018-09-13_2019-02-09_697_825_2489_2617_10_90_38_118.n_ens.json,0.33066195829903794
188,29SND_2018-09-23_2019-02-19_1849_1977_2617_2745_28_108_40_12_ens.json,0.38231985699668136
189,29SND_2018-09-23_2019-02-19_1977_2105_3641_3769_30_110_56_13_ens.json,0.3257831680153285
190,29SND_2018-09-23_2019-02-19_1977_2105_3769_3897_30_110_58_13_ens.json,0.34738212253430256
191,29SND_2018-09-23_2019-02-19_2105_2233_2617_2745_32_112_40_12_ens.json,0.3577898258845229
192,29SND_2018-09-23_2019-02-19_2361_2489_185_313_36_116_2_82.np_ens.json,0.3580659246434444
193,29SND_2018-09-23_2019-02-19_2361_2489_2617_2745_36_116_40_12_ens.json,0.34998391345898394
194,29SND_2018-09-23_2019-02-19_2361_2489_3257_3385_36_116_50_13_ens.json,0.3634292412649846
195,29SND_2018-09-23_2019-02-19_3257_3385_3897_4025_50_130_60_14_ens.json,0.32742336972900926
196,29SND_2018-09-23_2019-02-19_4025_4153_1337_1465_62_142_20_10_ens.json,0.3433709901038181
197,29SND_2018-09-23_2019-02-19_4537_4665_3641_3769_70_150_56_13_ens.json,0.35077785244567306
198,29SND_2018-09-23_2019-02-19_5049_5177_2361_2489_78_158_36_11_ens.json,0.35589841394634425
199,29SND_2018-09-23_2019-02-19_5049_5177_4921_5049_78_158_76_15_ens.json,0.29194617690206126
200,29SND_2018-09-23_2019-02-19_5177_5305_5305_5433_80_160_82_16_ens.json,0.3377791137346344
201,29SND_2018-09-23_2019-02-19_697_825_3001_3129_10_90_46_126.n_ens.json,0.3595703653516415
202,29SND_2018-09-23_2019-02-19_697_825_3257_3385_10_90_50_130.n_ens.json,0.37333909082270145
203,29SND_2018-09-28_2019-02-24_1081_1209_5305_5433_16_96_82_162_ens.json,0.36360180756054905
204,29SND_2018-09-28_2019-02-24_1977_2105_4665_4793_30_110_72_15_ens.json,0.3657749291168633
205,29SND_2018-09-28_2019-02-24_1977_2105_569_697_30_110_8_88.np_ens.json,0.3634013592514839
206,29SND_2018-09-28_2019-02-24_3641_3769_3001_3129_56_136_46_12_ens.json,0.3814913601274624
207,29SND_2018-09-28_2019-02-24_4537_4665_3257_3385_70_150_50_13_ens.json,0.3825536032260509
208,29SND_2018-09-28_2019-02-24_5305_5433_3129_3257_82_162_48_12_ens.json,0.33642847090640626
209,29SND_2018-09-28_2019-02-24_569_697_3385_3513_8_88_52_132.np_ens.json,0.3704162919386403
210,29SND_2018-10-03_2019-03-01_1465_1593_953_1081_22_102_14_94._ens.json,0.3478769649777531
211,29SND_2018-10-03_2019-03-01_1977_2105_1465_1593_30_110_22_10_ens.json,0.3279023605642156
212,29SND_2018-10-03_2019-03-01_2617_2745_953_1081_40_120_14_94._ens.json,0.316414001674347
213,29SND_2018-10-03_2019-03-01_2873_3001_4153_4281_44_124_64_14_ens.json,0.35866979878801586
214,29SND_2018-10-03_2019-03-01_4281_4409_4921_5049_66_146_76_15_ens.json,0.3241702304039441
215,29SND_2018-10-03_2019-03-01_4537_4665_3001_3129_70_150_46_12_ens.json,0.37770681866953637
216,29SND_2018-10-03_2019-03-01_4537_4665_5049_5177_70_150_78_15_ens.json,0.33332921022611517
217,29SND_2018-10-03_2019-03-01_569_697_2105_2233_8_88_32_112.np_ens.json,0.38405939274490847
218,29SND_2018-10-03_2019-03-01_953_1081_953_1081_14_94_14_94.np_ens.json,0.38906001486706127
219,29SND_2018-10-08_2019-03-06_2617_2745_4793_4921_40_120_74_15_ens.json,0.37362444984359516
220,29SND_2018-10-08_2019-03-06_3513_3641_3129_3257_54_134_48_12_ens.json,0.387499771936674
221,29SND_2018-10-08_2019-03-06_3641_3769_3257_3385_56_136_50_13_ens.json,0.380657735671828
222,29SND_2018-10-08_2019-03-06_3769_3897_2361_2489_58_138_36_11_ens.json,0.3709892209070095
223,29SND_2018-10-08_2019-03-06_4537_4665_4665_4793_70_150_72_15_ens.json,0.3352868736837383
224,29SND_2018-10-08_2019-03-06_4665_4793_3129_3257_72_152_48_12_ens.json,0.3755999021530049
225,29SND_2018-10-08_2019-03-06_4921_5049_4921_5049_76_156_76_15_ens.json,0.3430977559189749
226,29SND_2018-10-13_2019-03-11_1593_1721_1977_2105_24_104_30_11_ens.json,0.3171948965272239
227,29SND_2018-10-13_2019-03-11_3769_3897_953_1081_58_138_14_94._ens.json,0.2290336084522074
228,29SND_2018-10-13_2019-03-11_4153_4281_4409_4537_64_144_68_14_ens.json,0.3409685271299434
229,29SND_2018-10-13_2019-03-11_4409_4537_4409_4537_68_148_68_14_ens.json,0.3450753506809772
230,29SND_2018-10-13_2019-03-11_4921_5049_2105_2233_76_156_32_11_ens.json,0.36869403990343325
231,29SND_2018-10-13_2019-03-11_5049_5177_3129_3257_78_158_48_12_ens.json,0.3544441146441567
232,29SND_2018-10-13_2019-03-11_5305_5433_2489_2617_82_162_38_11_ens.json,0.363780988356341
233,29SND_2018-10-13_2019-03-11_697_825_2873_3001_10_90_44_124.n_ens.json,0.359788510453856
234,29SND_2018-10-18_2019-03-16_1081_1209_2617_2745_16_96_40_120_ens.json,0.338167094157018
235,29SND_2018-10-18_2019-03-16_3385_3513_1209_1337_52_132_18_98_ens.json,0.2385631792744066
236,29SND_2018-10-18_2019-03-16_5049_5177_4537_4665_78_158_70_15_ens.json,0.38254418737512774
237,29SND_2018-10-18_2019-03-16_825_953_3641_3769_12_92_56_136.n_ens.json,0.3831206310728982
238,29SND_2018-10-23_2019-03-21_3001_3129_1977_2105_46_126_30_11_ens.json,0.3413207184245887
239,29SND_2018-10-23_2019-03-21_3257_3385_4537_4665_50_130_70_15_ens.json,0.3618258802383536
240,29SND_2018-10-23_2019-03-21_4025_4153_4281_4409_62_142_66_14_ens.json,0.3596030324403824
241,29SND_2018-10-23_2019-03-21_4153_4281_2617_2745_64_144_40_12_ens.json,0.33335252900077184
242,29SND_2018-10-23_2019-03-21_4153_4281_4281_4409_64_144_66_14_ens.json,0.316413137550169
243,29SND_2018-10-23_2019-03-21_4537_4665_5305_5433_70_150_82_16_ens.json,0.3335825283793327
244,29SND_2018-10-23_2019-03-21_4665_4793_4281_4409_72_152_66_14_ens.json,0.3673117870074219
245,29SND_2018-11-02_2019-03-31_3769_3897_3897_4025_58_138_60_14_ens.json,0.3937096528698337
246,29SND_2018-11-12_2019-04-10_1081_1209_4025_4153_16_96_62_142_ens.json,0.341540136796533
247,29SND_2018-11-12_2019-04-10_1849_1977_569_697_28_108_8_88.np_ens.json,0.3459754111266662
248,29SND_2018-11-12_2019-04-10_2361_2489_4025_4153_36_116_62_14_ens.json,0.3521175121681535
249,29SND_2018-11-12_2019-04-10_2489_2617_3769_3897_38_118_58_13_ens.json,0.3748790650951081
250,29SND_2018-11-12_2019-04-10_2873_3001_1849_1977_44_124_28_10_ens.json,0.3126513645632913
251,29SND_2018-11-12_2019-04-10_3001_3129_1849_1977_46_126_28_10_ens.json,0.30397874673066155
252,29SND_2018-11-12_2019-04-10_3897_4025_3001_3129_60_140_46_12_ens.json,0.39297056648725115
253,29SND_2018-11-12_2019-04-10_4665_4793_5305_5433_72_152_82_16_ens.json,0.3713378170316027
254,29SND_2018-11-12_2019-04-10_825_953_1849_1977_12_92_28_108.n_ens.json,0.3715728461021416
255,29SND_2018-11-22_2019-04-20_185_313_4025_4153_2_82_62_142.np_ens.json,0.3709954381326913
256,29SND_2018-11-22_2019-04-20_2489_2617_3129_3257_38_118_48_12_ens.json,0.3597236290868277
257,29SND_2018-11-22_2019-04-20_2745_2873_3001_3129_42_122_46_12_ens.json,0.34905059695673923
258,29SND_2018-11-22_2019-04-20_2873_3001_569_697_44_124_8_88.np_ens.json,0.3355058729104119
